URL_SUCCESS,SIZE,#OUTLINKS,CONTENT-TYPE
https://www.nytimes.com/2017/01/25/fashion/mary-tyler-moore-fashion-mary-richards.html,172053,110,text/html
https://www.nytimes.com/2017/01/13/your-money/a-tool-kit-for-the-donor-eager-to-grasp-all-the-risks-of-donation.html?rref=collection%2Fcolumn%2FWealth%20Matters,83730,105,text/html
https://www.nytimes.com/2017/02/15/crosswords/fixed-by-a-literal-reading-schwarzenegger-maumee.html,72538,97,text/html
https://www.nytimes.com/2017/02/10/your-money/is-your-financial-adviser-acting-in-your-best-interest.html?rref=collection%2Fcolumn%2FWealth%20Matters,103528,108,text/html
https://www.nytimes.com/2017/02/06/crosswords/queens-place-grapes-of-wrath-booty-bread.html,71840,101,text/html
https://www.nytimes.com/2017/02/08/dining/fong-inn-too-closes-chinatown-tofu.html,160879,92,text/html
https://www.nytimes.com/2017/02/17/your-money/a-good-westminster-show-dog-itll-cost-a-lot-more-than-some-kibble.html,199233,104,text/html
https://www.nytimes.com/2017/01/25/arts/television/mary-tyler-moore-dead.html,265408,120,text/html
https://www.nytimes.com/news-event/rio-olympics-2016,193434,165,text/html
https://www.nytimes.com/2017/01/20/your-money/ray-joan-kroc-mcdonalds-fortune-philanthropy.html?rref=collection%2Fcolumn%2FWealth%20Matters,89891,118,text/html
https://www.nytimes.com/2017/02/14/crosswords/like-a-kid-in-a-candy-store-northumberland-brazil-hamilton.html,76533,100,text/html
https://www.nytimes.com/interactive/2016/08/09/sports/olympics/olympic-bodies-can-you-guess-their-sport.html,263511,25,text/html
https://www.nytimes.com/2017/01/06/your-money/trump-may-not-like-alternative-energy-but-investors-should.html?rref=collection%2Fcolumn%2FWealth%20Matters,82478,107,text/html
https://www.nytimes.com/2017/01/25/arts/television/mary-tyler-moore-death-twitter-facebook-reaction.html,80229,122,text/html
https://www.nytimes.com/2017/02/09/fashion/off-the-runway-new-york-fashion-week-day-1.html,158072,113,text/html
https://www.nytimes.com/2017/02/08/crosswords/monumental-work-gernreich-aziz-bbc.html,73545,95,text/html
https://www.nytimes.com/2017/01/25/arts/television/mary-tyler-moore-show-moments.html,94829,103,text/html
https://www.nytimes.com/2017/02/18/crosswords/a-little-variety-spelling-bee.html,63968,96,text/html
https://www.nytimes.com/video/automobiles/100000003156133/hyundai-sonata-sport.html?action=click&contentCollection=automobiles&module=lede&pgtype=article&region=caption,176885,71,text/html
https://www.nytimes.com/interactive/2014/12/09/science/space/curiosity-rover-28-months-on-mars.html,72398,36,text/html
https://www.nytimes.com/2017/01/25/arts/television/mary-tyler-moore-stories-coverage.html,89391,128,text/html
https://www.nytimes.com/2017/02/11/crosswords/a-little-variety-spelling-bee.html,63993,96,text/html
https://www.nytimes.com/interactive/2015/01/13/science/space/photos-of-ceres-from-nasa-dawn.html,57960,38,text/html
https://www.nytimes.com/2017/02/07/crosswords/opening-at-the-post-office-kelloggs-remington-picnic.html,70919,98,text/html
https://www.nytimes.com/store/president-john-quincy-adams-signed-free-frank-circa-1840.html,141949,167,text/html
https://www.nytimes.com/2017/01/25/watching/mary-tyler-moore-show-episodes-stream-online.html,148236,53,text/html
https://www.nytimes.com/interactive/2014/11/12/science/space/rosetta-philae-comet-landing.html,65206,46,text/html
https://www.nytimes.com/video/arts/television/100000004889915/mary-tyler-moore-influence-on-television.html?action=click&contentCollection=arts&module=embedded&pgtype=article&region=caption,173826,76,text/html
https://www.nytimes.com/2017/02/12/crosswords/into-a-blue-evening-sky-iran-cleveland-lindbergh.html,71483,99,text/html
https://www.nytimes.com/interactive/2015/01/13/science/space/photos-of-pluto-from-nasa-new-horizons.html,65734,43,text/html
https://www.nytimes.com/2017/02/05/crosswords/common-security-device-garcia-marquez-rolling-stones.html,70367,98,text/html
https://www.nytimes.com/video/automobiles/autoreviews/100000002794640/review-2014-toyota-highlander-limited.html?action=click&contentCollection=automobiles&module=lede&pgtype=article&region=caption,176946,71,text/html
https://www.nytimes.com/interactive/2015/03/20/science/space/rosetta-comet-photos.html,89120,47,text/html
https://www.nytimes.com/interactive/2014/07/14/nyregion/first-fires-the-fears-and-rewards.html,61526,28,text/html
https://www.nytimes.com/2017/02/18/crosswords/variety-acrostic.html,65715,97,text/html
https://www.nytimes.com/2017/02/16/crosswords/often-drawn-at-night-sleipnir-jazz-ricotta.html,71623,97,text/html
https://www.nytimes.com/store/kennedy-38-johnson-1963-nsap321p.html,152474,174,text/html
https://www.nytimes.com/2017/02/09/crosswords/sexiest-job-of-the-21st-century-cdc-kafka-born-a-crime.html,72026,99,text/html
http://www.nytimes.com/subscriptions/games/lp3HLK7.html,15993,20,text/html
https://www.nytimes.com/2017/02/11/crosswords/do-the-splits-sobel-persephone-flax.html,73950,99,text/html
https://www.nytimes.com/2017/02/02/opinion/how-trump-could-protect-workers-rights.html,69454,96,text/html
http://www.nytimes.com/subscriptions/games/lp8J6KQ.html,13006,22,text/html
https://www.nytimes.com/2017/02/18/crosswords/uh-oh.html,71396,97,text/html
https://www.nytimes.com/store/astatic-d-104-golden-eagle-powered-vintage-microphone-1976.html,139752,165,text/html
https://www.nytimes.com/2017/02/11/crosswords/variety-vowelless-crossword.html,64607,95,text/html
http://www.nytimes.com/subscriptions/games/lp897H9.html?campaignId=4Q4LW,15293,25,text/html
https://www.nytimes.com/store/rare-bruce-springsteen-signed-born-in-the-usa-framed-display.html,138184,164,text/html
https://www.nytimes.com/2017/02/10/crosswords/the-end-of-caesar-tamago-gohan-dickinson.html,69940,99,text/html
https://www.nytimes.com/store/theodore-roosevelt-portrait-1915-nsap327p.html,153014,176,text/html
https://www.nytimes.com/2017/02/06/opinion/why-melissa-mccarthy-had-to-play-sean-spicer.html,73233,104,text/html
https://www.nytimes.com/by/jeremy-ashkenas,118458,125,text/html
https://www.nytimes.com/2017/02/14/crosswords/crossword-solving-search-for-connection-answers-psychology-emotions.html,78554,100,text/html
https://www.nytimes.com/interactive/2014/08/03/world/middleeast/assessing-the-damage-and-destruction-in-gaza.html,111644,30,text/html
https://www.nytimes.com/2017/02/14/opinion/dont-quote-them-on-it.html,76131,105,text/html
https://www.nytimes.com/interactive/2015/09/03/magazine/migrants.html,165503,29,text/html
https://www.nytimes.com/2017/02/10/crosswords/cool-things-coming-up-next-week.html,65959,94,text/html
http://www.nytimes.com/1993/01/14/us/clinton-s-choice-for-justice-dept-hired-illegal-aliens-for-household.html,49688,67,text/html
https://www.nytimes.com/2016/12/16/us/politics/obama-putin-hacking-news-conference.html,95187,126,text/html
https://www.nytimes.com/2017/02/17/crosswords/not-as-shy-as-one-might-think-standing-stone-wine-and-nutmeg-drink.html,69883,98,text/html
http://www.nytimes.com/2001/02/17/world/attack-iraq-overview-us-british-jets-strike-air-defense-centers-iraq.html,81442,89,text/html
https://www.nytimes.com/2017/02/13/crosswords/archenemy-of-bugs-bunny-toyota-dominik-trig-function.html,74536,99,text/html
https://www.nytimes.com/interactive/2016/12/29/us/politics/russian-hack-in-200-words.html,67783,32,text/html
https://www.nytimes.com/2016/10/12/us/politics/hillary-clinton-emails-wikileaks.html?_r=0,87293,123,text/html
http://www.nytimes.com/1993/01/23/opinion/the-lesson-of-zoe-baird.html,48495,70,text/html
https://www.nytimes.com/store/gifts/jewelry/women/bracelets.html,141185,170,text/html
https://www.nytimes.com/store/vintage-english-hotel-21-silver-platter-c1788.html,147611,165,text/html
https://www.nytimes.com/store/catcher-spy-moe-berg-personal-check-signed-twice-1957-brig490.html,142669,168,text/html
https://www.nytimes.com/2016/12/13/us/politics/house-democrats-hacking-dccc.html,101262,134,text/html
http://www.nytimes.com/2001/04/02/world/us-plane-in-china-after-it-collides-with-chinese-jet.html,83170,89,text/html
http://www.nytimes.com/2012/12/20/us/robert-h-bork-conservative-jurist-dies-at-85.html,100033,114,text/html
https://www.nytimes.com/2016/12/29/us/politics/russia-election-hacking-sanctions.html,116194,132,text/html
https://www.nytimes.com/interactive/2017/01/24/us/politics/first-100-days-history.html,89966,43,text/html
https://www.nytimes.com/politics/first-draft/2016/05/10/merrick-garland-completes-nominee-questionnaire-for-the-senate/,50996,42,text/html
http://www.nytimes.com/2009/03/30/business/30auto.html?pagewanted=all,57340,102,text/html
https://www.nytimes.com/2017/02/16/us/politics/neil-gorsuch-supreme-court-senate-hearing.html,70512,99,text/html
https://www.nytimes.com/2016/07/25/us/politics/debbie-wasserman-schultz-dnc-wikileaks-emails.html,103802,135,text/html
https://www.nytimes.com/2017/01/24/us/politics/donald-trump-supreme-court-democrats.html,85373,113,text/html
https://www.nytimes.com/store/president-woodrow-wilson-signed-photo.html,140963,169,text/html
http://www.nytimes.com/1993/01/30/us/the-gay-troop-issue-clinton-accepts-delay-in-lifting-military-gay-ban.html?pagewanted=all,57495,67,text/html
https://www.nytimes.com/2016/06/14/us/politics/obama-supreme-court-merrick-garland.html,93151,127,text/html
https://www.nytimes.com/store/rare-franklin-delano-roosevelt-signed-white-house-card.html,140251,167,text/html
http://www.nytimes.com/2009/01/21/us/politics/21web-protests.html,68786,93,text/html
https://www.nytimes.com/2014/03/16/realestate/prospect-lefferts-gardens-is-on-the-map.html?_r=0,167445,112,text/html
https://www.nytimes.com/2017/01/20/opinion/a-republic-if-you-can-keep-it.html,260588,100,text/html
http://www.nytimes.com/2009/01/21/us/politics/21crowd.html,73602,97,text/html
https://www.nytimes.com/column/exposures,108099,122,text/html
https://www.nytimes.com/2017/01/18/us/politics/confirmation-hearing-cabinet.html,116415,132,text/html
https://www.nytimes.com/store/cat-reading-a-book-sterling-silver-pin.html,143059,166,text/html
http://www.nytimes.com/2009/01/21/us/politics/21inaug.html,85551,98,text/html
http://www.nytimes.com/2005/01/21/us/nationalspecial2/inaugural-diary.html,73052,90,text/html
https://www.nytimes.com/2017/01/14/opinion/sunday/at-home-with-barack-and-michelle.html?rref=collection%2Fcolumn%2FExposures,182376,109,text/html
https://www.nytimes.com/store/western-electric-model-7a-antique-microphone-1927.html,139904,165,text/html
http://www.nytimes.com/2013/01/22/us/politics/from-dawns-early-light-a-day-filled-with-pomp-and-exuberance.html,100972,110,text/html
https://www.nytimes.com/2017/01/12/business/andrew-puzder-labor-senate.html,88321,112,text/html
https://www.nytimes.com/2017/02/15/business/boeing-union-south-carolina.html,90820,111,text/html
https://www.nytimes.com/2017/01/11/us/rex-tillerson-confirmation-hearings.html,96581,125,text/html
https://www.nytimes.com/interactive/2017/01/21/us/trump-inauguration-morning-to-night.html,76252,25,text/html
https://www.nytimes.com/interactive/2017/02/10/us/politics/tom-price-confirmation-vote.html,89358,26,text/html
https://www.nytimes.com/2017/01/18/us/politics/wilbur-ross-commerce-secretary-trump-trade-nafta.html,82843,108,text/html
https://www.nytimes.com/2014/10/10/world/africa/heart-rending-test-in-ebola-zone-a-baby.html,203772,123,text/html
https://www.nytimes.com/2017/01/17/business/commerce-secretary-pick-wilbur-ross.html,77802,104,text/html
https://www.nytimes.com/2014/10/08/world/life-death-and-careful-routine-fill-the-day-at-a-liberian-ebola-clinic.html,236468,122,text/html
https://www.nytimes.com/2017/01/11/us/politics/mike-pompeo-cia-trump-nominee.html,88422,119,text/html
https://www.nytimes.com/2016/12/21/us/politics/peter-navarro-carl-icahn-trump-china-trade.html,89325,115,text/html
https://www.nytimes.com/store/autographed-president-grover-cleveland-white-house-card.html,141590,168,text/html
https://www.nytimes.com/interactive/2014/10/31/world/africa/photos-of-workers-and-survivors-braving-ebola-at-a-clinic-in-liberia.html,151469,37,text/html
https://www.nytimes.com/2017/02/01/us/david-shulkin-veterans-affairs.html,77117,109,text/html
https://www.nytimes.com/2017/02/15/us/politics/andrew-puzder-withdrew-labor-secretary.html,98039,120,text/html
https://www.nytimes.com/2017/01/16/us/politics/ryan-zinke-navy-seal.html,84953,108,text/html
https://www.nytimes.com/2017/01/24/us/politics/trump-cabinet-hearing-confirmation.html,114632,122,text/html
https://www.nytimes.com/2014/10/28/world/africa/wish-to-do-more-in-ebola-fight-meets-reality-in-liberia.html,114283,129,text/html
https://www.nytimes.com/2017/01/11/us/politics/elaine-chao-confirmation-hearing-transportation.html,80622,105,text/html
https://www.nytimes.com/store/kennedy-and-eisenhower-camp-david-1961-nsap1818p.html,152461,174,text/html
https://www.nytimes.com/2014/10/17/world/africa/ebola-liberia-west-africa-epidemic.html,115387,133,text/html
https://www.nytimes.com/2017/01/08/us/politics/jeff-sessions-attorney-general.html,139223,133,text/html
https://www.nytimes.com/store/gold-fairy-pin-by-ciner.html,142910,165,text/html
https://www.nytimes.com/2014/10/23/world/africa/ebola-liberia-video-inside-the-ward.html,80862,103,text/html
https://www.nytimes.com/2016/09/27/t-magazine/fashion/non-models-trend-jcrew-eckhaus-latta-fashion-week.html?rref=collection%2Fcolumn%2FSign%20of%20the%20Times,80575,111,text/html
https://www.nytimes.com/2017/01/19/us/politics/rick-perry-energy-department.html,81530,103,text/html
https://www.nytimes.com/2016/12/01/t-magazine/practical-magic.html?rref=collection%2Fcolumn%2FSign%20of%20the%20Times,71488,104,text/html
https://www.nytimes.com/column/sign-of-the-times,104341,120,text/html
https://www.nytimes.com/2017/01/18/us/politics/sonny-perdue-agriculture-secretary.html,82561,112,text/html
https://www.nytimes.com/2017/01/25/t-magazine/travel/greyfield-inn-cumberland-island-chasing-spectacular-encounters.html?rref=collection%2Fcolumn%2FSign%20of%20the%20Times,92381,116,text/html
https://www.nytimes.com/2016/10/06/t-magazine/design/brutalist-architecture-revival.html?rref=collection%2Fcolumn%2FSign%20of%20the%20Times,93262,117,text/html
https://www.nytimes.com/2016/11/07/t-magazine/travel/wellness-vacations-relaxation.html?rref=collection%2Fcolumn%2FSign%20of%20the%20Times,79159,107,text/html
https://www.nytimes.com/store/sale/vintage-finds.html?p=2,134769,159,text/html
https://www.nytimes.com/by/nick-bilton,112749,124,text/html
https://www.nytimes.com/2016/11/17/business/energy-environment/us-companies-to-trump-dont-abandon-global-climate-deal.html,276649,117,text/html
https://www.nytimes.com/interactive/2015/04/23/magazine/shoeshine-slideshow.html,89724,37,text/html
https://www.nytimes.com/2015/04/26/magazine/the-rat-paths-of-new-york.html,93096,108,text/html
https://www.nytimes.com/2015/04/26/magazine/jr-brings-new-yorks-immigrants-out-of-the-shadows.html,252272,106,text/html
https://www.nytimes.com/2015/04/26/magazine/behind-the-making-of-our-walking-new-york-cover.html,186427,112,text/html
https://www.nytimes.com/2015/12/13/world/europe/climate-change-accord-paris.html,112990,129,text/html
https://www.nytimes.com/interactive/2015/04/22/magazine/new-york-city-walks.html,417871,8,text/html
https://www.nytimes.com/interactive/2016/12/08/us/trump-climate-change.html,51846,33,text/html
https://www.nytimes.com/2015/04/26/magazine/the-secret-slang-of-the-diamond-district.html,111872,111,text/html
https://www.nytimes.com/2016/07/11/business/what-trump-and-the-gop-can-agree-on-tax-cuts-for-the-rich.html,96909,122,text/html
https://www.nytimes.com/2017/02/08/t-magazine/fashion/new-models-wallette-watson-lea-julian-blesnya-minher.html,75747,105,text/html
https://www.nytimes.com/2015/02/02/us/obama-budget-to-seek-to-stabilize-deficit-and-address-income-inequality.html,82108,100,text/html
https://www.nytimes.com/2017/02/16/business/yourtaxes/tax-code-republicans.html,91601,125,text/html
https://www.nytimes.com/2014/02/27/us/politics/sweeping-tax-overhaul-plan-would-bring-big-changes.html?_r=0,78414,100,text/html
https://www.nytimes.com/2016/11/13/business/economy/trump-and-congress-both-want-tax-cuts-the-question-is-which-ones.html,123984,113,text/html
http://www.nytimes.com/2012/11/23/business/a-starting-point-for-tax-reform-what-reagan-did.html,86629,107,text/html
https://www.nytimes.com/2017/02/09/business/economy/mnuchin-rule-tax-cut.html,151138,113,text/html
https://www.nytimes.com/2016/11/06/your-money/strategies-corporate-cash-repatriation-bipartisan-consensuss.html,88083,114,text/html
https://www.nytimes.com/video/business/dealbook/100000004922130/trump-on-phenomenal-tax-plan.html,163967,87,text/html
https://www.nytimes.com/2014/08/07/upshot/inverting-the-debate-over-corporate-inversions.html,82133,111,text/html
https://www.nytimes.com/video/us/politics/100000004938795/trumps-testy-response-to-jewish-reporter.html?action=click&contentCollection=us&module=lede&pgtype=article&region=caption,256380,94,text/html
https://www.nytimes.com/by/laurie-goodstein,111507,122,text/html
https://www.nytimes.com/2017/02/05/business/the-massacre-that-wasnt-and-a-turning-point-for-fake-news.html?rref=collection%2Fcolumn%2FMediator,89909,129,text/html
https://www.nytimes.com/store/theodore-roosevelt-signed-photograph-as-president-1905.html,140397,168,text/html
https://www.nytimes.com/2017/02/12/business/media/rupert-murdoch-donald-trump-news-corporation.html?rref=collection%2Fcolumn%2FMediator,87000,140,text/html
https://www.nytimes.com/column/mediator,111489,123,text/html
https://www.nytimes.com/interactive/2014/06/13/sports/worldcup/world-cup-balls.html,44949,35,text/html
https://www.nytimes.com/2017/01/22/business/media/alternative-facts-trump-brand.html?rref=collection%2Fcolumn%2FMediator,95793,125,text/html
https://www.nytimes.com/2017/01/15/business/media/bill-maher-trump.html?rref=collection%2Fcolumn%2FMediator,87327,121,text/html
https://www.nytimes.com/2017/02/17/business/media/trump-era-media-censorship.html,83371,114,text/html
https://www.nytimes.com/by/jim-rutenberg,116088,124,text/html
https://www.nytimes.com/2017/01/12/business/media/trump-media-news-conference.html,89343,118,text/html
https://www.nytimes.com/2017/01/29/business/media/wayne-barrett-stephen-bannon.html?rref=collection%2Fcolumn%2FMediator,92648,135,text/html
https://www.nytimes.com/2017/02/19/arts/might-ivanka-trump-speak-up-if-her-father-guts-the-arts.html,79748,122,text/html
https://www.nytimes.com/store/photos/new-york-city/buildings/flatiron-building.html,149775,184,text/html
https://www.nytimes.com/store/1981-set-of-three-u-s-presidential-autographs-with-framed-photo.html,140125,168,text/html
https://www.nytimes.com/store/stripey-cat-sterling-silver-pin.html,136819,165,text/html
https://www.nytimes.com/store/electro-voice-buchanan-hammer-664-vintage-microphone-1962.html,138770,163,text/html
https://www.nytimes.com/2016/11/21/technology/how-apple-empowers-and-employs-the-american-working-class.html,186963,109,text/html
https://www.nytimes.com/2017/02/15/opinion/fighting-college-sexual-assault-in-the-trump-era.html,72856,97,text/html
https://www.nytimes.com/2016/12/28/business/donald-trump-ivanka-clothes-global-trade-overseas-manufacturing.html,96624,121,text/html
https://www.nytimes.com/store/shure-gradient-ribbon-vintage-microphone-1956.html,139475,165,text/html
https://www.nytimes.com/column/encounters,109991,122,text/html
https://www.nytimes.com/by/david-barboza,118309,127,text/html
https://www.nytimes.com/2017/01/27/books/review/blood-of-emmett-till-timothy-b-tyson.html,66944,91,text/html
https://www.nytimes.com/2016/02/14/fashion/fashion-week-emily-ratajkowski-bernie-sanders.html,68154,102,text/html
https://www.nytimes.com/2017/01/31/books/review/4-3-2-1-paul-auster.html,73995,95,text/html
https://www.nytimes.com/2016/05/14/technology/apple-uber-didi-chuxing.html,85334,112,text/html
https://www.nytimes.com/by/gregory-cowles,110996,124,text/html
https://www.nytimes.com/interactive/2016/12/01/us/politics/trump-conflict-of-interests.html,103789,34,text/html
https://www.nytimes.com/2016/12/01/us/politics/donald-trump-transition.html,117063,136,text/html
https://www.nytimes.com/2017/02/16/us/politics/alexander-acosta-labor-secretary-trump.html,83079,106,text/html
https://www.nytimes.com/2017/01/11/arts/television/donald-trump-and-the-state-of-conflict.html,86094,109,text/html
https://www.nytimes.com/store/bobby-orr-1970-nsap1554p.html,152353,174,text/html
https://www.nytimes.com/2016/07/29/us/politics/obama-sets-the-record-straight-on-his-7-almond-habit.html,75683,104,text/html
https://www.nytimes.com/2017/01/23/business/economy/labor-leaders-trump-.html?_r=0,85951,116,text/html
https://www.nytimes.com/2016/07/03/us/politics/obama-after-dark-the-precious-hours-alone.html,102692,122,text/html
https://www.nytimes.com/2017/02/17/business/yourtaxes/tips-for-whittling-down-your-tax-bill.html,89430,108,text/html
https://www.nytimes.com/2017/01/23/business/economy/labor-leaders-trump-.html,85951,115,text/html
https://www.nytimes.com/store/man-waving-from-empire-state-building-1930-nsapmi10p.html,152808,176,text/html
https://www.nytimes.com/2016/11/29/business/economy/fight-for-15-wages-protests.html,88377,110,text/html
https://www.nytimes.com/by/noam-scheiber,115898,125,text/html
https://www.nytimes.com/2017/02/13/business/boeing-union-south-carolina.html,90639,112,text/html
https://www.nytimes.com/2016/12/21/books/review/whats-the-best-book-new-or-old-you-read-this-year.html?rref=collection%2Fcolumn%2FBookends,88189,106,text/html
https://www.nytimes.com/2017/01/03/books/review/is-it-possible-for-a-writer-to-be-objective.html?rref=collection%2Fcolumn%2FBookends,86005,103,text/html
https://www.nytimes.com/2016/11/22/books/review/are-domestic-responsibilities-at-odds-with-becoming-a-great-artist.html?rref=collection%2Fcolumn%2FBookends,87072,103,text/html
https://www.nytimes.com/2017/02/13/books/review/which-dystopian-novel-got-it-right-orwells-1984-or-huxleys-brave-new-world.html?rref=collection%2Fcolumn%2FBookends,85767,103,text/html
https://www.nytimes.com/2016/10/30/books/review/is-it-harder-to-write-humorously-than-it-is-to-write-seriously.html?rref=collection%2Fcolumn%2FBookends,86390,105,text/html
https://www.nytimes.com/store/chrysler-building-sterling-silver-necklace-14373.html,145134,167,text/html
https://www.nytimes.com/store/rare-president-andrew-jackson-signed-free-frank-circa-late-1830s.html,141510,167,text/html
https://www.nytimes.com/store/pink-and-green-round-perfume-bottle.html,136820,164,text/html
https://www.nytimes.com/store/the-library-mug-from-halcyon-days-14303.html,137619,164,text/html
https://www.nytimes.com/store/chrysler-building-night-and-day-framed-photos-nightday3.html,136789,164,text/html
https://www.nytimes.com/store/bob-cousy-1960-nsap1553p.html,145174,172,text/html
https://www.nytimes.com/store/franklin-d-roosevelt-signed-1937-presidential-u-s-marshal-appointment.html,134462,166,text/html
https://www.nytimes.com/store/glorious-saturn-nsap3321p.html,145791,175,text/html
https://www.nytimes.com/store/two-cats-at-the-ballet-barre-sterling-silver-pin.html,135338,164,text/html
https://www.nytimes.com/store/yellow-and-green-slanted-stopper-perfume-bottle-14326.html,136355,164,text/html
https://www.nytimes.com/store/stars-handkerchief-set-by-izola-15013.html,138063,166,text/html
https://www.nytimes.com/store/pink-cylindrical-perfume-bottle-14325.html,136110,164,text/html
https://www.nytimes.com/store/small-pave-bow-pin-by-ciner.html,135121,163,text/html
https://www.nytimes.com/store/humphrey-bogart-and-lauren-bacall-signed-display-from-1947.html,134387,167,text/html
https://www.nytimes.com/store/bob-cousy-1955-nsap1532p.html,144370,172,text/html
https://www.nytimes.com/store/empire-state-building-aglow-at-dusk-2011-nsap3814p.html,144794,174,text/html
https://www.nytimes.com/store/dr-j-1972-nsap1509p.html,144517,172,text/html
https://www.nytimes.com/store/president-ronald-reagan-autograph-in-frame-from-1980s.html,132472,166,text/html
https://www.nytimes.com/store/pave-ribbon-bow-pin-by-ciner.html,135139,163,text/html
https://www.nytimes.com/store/gifts/gifts-for-any-occasion/retirement-gifts.html?p=2,129744,163,text/html
https://www.nytimes.com/store/swift-catchall-by-izola-15008.html,136302,163,text/html
https://www.nytimes.com/store/turtle-pin-by-ciner.html,135236,163,text/html
https://www.nytimes.com/store/south-america-and-africa-nsap3361p.html,145682,175,text/html
https://www.nytimes.com/store/rare-ulysses-s-grant-signature-on-1874-presidential-pardon.html,133720,165,text/html
https://www.nytimes.com/store/wilt-chamberlain-1961-nsap1533p.html,144606,172,text/html
https://www.nytimes.com/store/photos/new-york-city/buildings/world-trade-center.html,136099,173,text/html
https://www.nytimes.com/store/autographs-of-five-presidents-with-1991-photo-brig463.html,132351,166,text/html
https://www.nytimes.com/video/automobiles/autoreviews/100000004183370/driven-2016-bmw-x5-plug-in-hybrid.html?action=click&contentCollection=automobiles&module=lede&pgtype=article&region=caption,177218,71,text/html
https://www.nytimes.com/store/sun-therapy-1928-nsap3763p.html,145191,176,text/html
https://www.nytimes.com/store/snowman-pin-by-ciner.html,135213,163,text/html
https://www.nytimes.com/store/mom-s-family-diner-cutting-board-2-14327.html,136142,163,text/html
https://www.nytimes.com/2017/02/17/opinion/the-downfall-of-kellyanne-conway.html,69231,96,text/html
https://www.nytimes.com/store/henry-ford-signed-display-from-1940s.html,132645,166,text/html
https://www.nytimes.com/store/silence-and-dust-9-11-memorial-2002-nsapwtc2p.html,146880,174,text/html
https://www.nytimes.com/store/theodore-roosevelt-signed-note-from-wedding-at-sagamore-hill.html,132636,165,text/html
https://www.nytimes.com/store/wifi-sightings-2006-nsap1328p.html,144559,173,text/html
https://www.nytimes.com/store/io-high-above-jupiter-s-storms-nsap3315p.html,145620,175,text/html
https://www.nytimes.com/store/janna-conner-blue-druzy-cuff-13868.html,137517,164,text/html
https://www.nytimes.com/2017/01/29/us/politics/white-house-official-in-reversal-says-green-card-holders-wont-be-barred.html?_r=0,101010,107,text/html
https://www.nytimes.com/store/gifts/gifts-for-dad.html?p=2,188995,253,text/html
https://www.nytimes.com/2017/02/16/us/politics/russian-ship-vessel-usa.html,96524,125,text/html
https://www.nytimes.com/store/gifts/jewelry/women/earrings.html,143178,178,text/html
https://www.nytimes.com/store/zeppelin-railway-car-1930-nsap3853p.html,145026,174,text/html
https://www.nytimes.com/store/john-d-rockefeller-autograph-on-1908-framed-letter.html,133274,166,text/html
https://www.nytimes.com/store/chrysler-building-circa-1930-nsap3583p.html,145357,173,text/html
https://www.nytimes.com/store/alexander-graham-bell-1892-nsapst10p.html,145027,174,text/html
https://www.nytimes.com/store/io-rising-nsap3316p.html,145310,175,text/html
https://www.nytimes.com/store/gifts/jewelry/women/pins.html,149702,200,text/html
http://www.nytimes.com/interactive/2013/04/17/us/caught-in-the-blast-at-the-boston-marathon.html,115304,59,text/html
https://www.nytimes.com/store/gifts/gifts-for-dad.html?p=4,191799,253,text/html
https://www.nytimes.com/by/jessica-silver-greenberg,120004,123,text/html
https://www.nytimes.com/store/south-america-nsap3356p.html,145155,175,text/html
https://www.nytimes.com/store/space-shuttle-over-new-york-2012-nsap3819p.html,145170,174,text/html
https://www.nytimes.com/store/empire-state-building-to-chrysler-building-and-queensboro-bridge-1932-nsap3249p.html,145327,173,text/html
https://www.nytimes.com/store/letter-from-new-york-times-founder-henry-raymond-1866.html,134106,166,text/html
https://www.nytimes.com/store/northeast-from-the-empire-state-building-nsap3245p.html,145098,173,text/html
https://www.nytimes.com/store/herr-gerbhardt-roller-skating-1925-nsap524p.html,145032,174,text/html
https://www.nytimes.com/by/michael-corkery,116862,122,text/html
https://www.nytimes.com/store/gifts/gifts-for-dad.html?p=3,190305,254,text/html
https://www.nytimes.com/2017/02/19/business/dealbook/gps-devices-car-loans.html,74368,98,text/html
https://www.nytimes.com/store/einstein-and-oppenheimer-1950-nsap636p.html,144912,174,text/html
https://www.nytimes.com/store/southern-africa-from-high-orbit-nsap3358p.html,145469,175,text/html
https://www.nytimes.com/store/orion-nsap3443p.html,145230,175,text/html
https://www.nytimes.com/2017/02/15/nyregion/in-chinatown-a-go-to-thai-grocery.html,80509,108,text/html
http://www.nytimes.com/2013/10/16/dining/reviews/restaurant-review-khe-yo-in-tribeca-and-whiskey-soda-lounge-ny-in-brooklyn.html,90859,109,text/html
http://www.nytimes.com/2012/06/27/dining/reviews/pok-pok-ny-brooklyn-restaurant-review.html,89386,110,text/html
http://www.nytimes.com/slideshow/2017/02/16/style/kaia-gerber-cindy-crawford-and-the-vfiles-crew-parties-new-york-fashion-week/s/16SCENE2-1487264659542.html,48112,33,text/html
https://www.nytimes.com/store/jupiter-and-two-of-its-moons-nsap3314p.html,153396,177,text/html
https://www.nytimes.com/2017/01/11/nyregion/pietros-in-manhattan-steak-row.html?rref=collection%2Fcolumn%2FNeighborhood%20Joint,142769,109,text/html
https://www.nytimes.com/2017/02/09/nyregion/retro-roller-skating-under-the-strobe-lights.html,158313,107,text/html
